,id,date_cancelled,date_resumed
2834,16008,2017-08-09 20:35:21.604180+00:00,
2835,16306,2017-08-14 17:33:50.425420+00:00,
2836,16013,2017-08-09 21:03:06.955761+00:00,
2837,16021,2017-08-09 22:08:38.384805+00:00,
2838,16154,2017-08-11 23:29:22.667795+00:00,2017-12-27 06:27:36.163157+00:00
2839,12640,2017-06-17 18:12:11.029323+00:00,2017-08-10 20:05:54.398821+00:00
2840,16083,2017-08-10 21:02:26.841783+00:00,
2841,16084,2017-08-10 21:03:11.092198+00:00,
2842,16089,2017-08-10 21:25:50.384529+00:00,
2843,15962,2017-08-09 06:37:41.828345+00:00,2017-08-11 01:21:05.838433+00:00
2844,16115,2017-08-11 05:23:16.317743+00:00,
2845,16125,2017-08-11 16:35:04.637226+00:00,
2846,16145,2017-08-11 21:20:22.282604+00:00,2017-09-05 00:26:21.440875+00:00
2847,16091,2017-08-10 21:50:09.960365+00:00,2017-11-09 00:01:59.301587+00:00
2848,16110,2017-08-11 04:09:38.450175+00:00,2018-11-23 18:30:11.668061+00:00
2849,16158,2017-08-12 00:31:52.535128+00:00,
2850,16163,2017-08-12 01:06:58.557058+00:00,
2851,16176,2017-08-12 06:17:46.439639+00:00,
2852,16184,2017-08-12 15:53:55.567783+00:00,
2853,16308,2017-08-14 17:52:51.849989+00:00,
2854,16206,2017-08-12 19:37:37.739710+00:00,
2855,16229,2017-08-12 21:07:41.795173+00:00,
2856,16221,2017-08-12 19:55:28.646186+00:00,2017-08-16 20:26:00.560402+00:00
2857,16160,2017-08-12 00:39:04.221452+00:00,2018-09-08 20:02:04.060562+00:00
2858,16332,2017-08-14 21:40:41.924677+00:00,
2859,16297,2017-08-14 15:53:25.012878+00:00,2017-11-13 19:39:10.660212+00:00
2860,16350,2017-08-15 02:50:13.462097+00:00,
2861,6757,2017-01-30 19:30:00.846736+00:00,2017-08-15 16:55:58.911272+00:00
2862,16375,2017-08-15 17:02:37.737639+00:00,
2863,16382,2017-08-15 19:11:48.626366+00:00,
2864,16389,2017-08-15 19:52:51.560849+00:00,
2865,16402,2017-08-15 21:12:14.188447+00:00,2017-08-17 20:23:18.922879+00:00
2866,16701,2017-08-19 18:25:29.987654+00:00,2017-08-21 04:40:20.439303+00:00
2867,16612,2017-08-18 14:59:27.444547+00:00,2017-09-07 00:51:28.021219+00:00
2868,16457,2017-08-16 13:46:21.936385+00:00,
2869,9450,2017-04-12 18:08:35.860859+00:00,2017-08-16 21:54:07.448336+00:00
2870,16499,2017-08-16 23:21:38.804776+00:00,2017-09-04 19:13:24.438805+00:00
2871,16495,2017-08-16 22:34:32.599929+00:00,2017-11-02 21:41:45.026589+00:00
2872,16561,2017-08-17 20:06:10.851405+00:00,
2873,16563,2017-08-17 20:24:14.246709+00:00,
2874,16577,2017-08-17 23:50:19.551488+00:00,
2875,16578,2017-08-17 23:50:53.452585+00:00,2017-08-17 23:50:57.274795+00:00
2876,16604,2017-08-18 08:26:03.958189+00:00,
2877,16576,2017-08-17 23:44:21.383864+00:00,2017-11-10 07:26:55.435943+00:00
2878,16356,2017-08-15 04:32:57.612915+00:00,2017-08-18 18:36:04.283383+00:00
2879,16654,2017-08-18 23:02:24.929577+00:00,
2880,16655,2017-08-18 23:03:09.129393+00:00,
2881,16695,2017-08-19 18:09:01.176852+00:00,
2882,16631,2017-08-18 18:37:59.950446+00:00,2017-10-03 19:10:19.713917+00:00
2883,16024,2017-08-09 22:31:38.315614+00:00,2017-08-19 23:53:33.302407+00:00
2884,16747,2017-08-21 08:02:34.129137+00:00,
2885,16761,2017-08-21 15:14:09.759271+00:00,
2886,16763,2017-08-21 15:37:23.471514+00:00,
2887,16784,2017-08-21 19:01:21.777493+00:00,2017-08-21 19:01:44.216034+00:00
2888,16785,2017-08-21 19:02:41.929445+00:00,2017-08-21 19:04:44.689562+00:00
2889,16787,2017-08-21 19:05:49.490227+00:00,
2890,16801,2017-08-21 21:12:45.906946+00:00,
2891,16802,2017-08-21 21:18:01.624192+00:00,
2892,13645,2017-07-04 17:41:23.477479+00:00,2017-08-21 21:24:40.384654+00:00
2893,16776,2017-08-21 17:29:03.203398+00:00,2017-09-11 23:38:52.165905+00:00
2894,16708,2017-08-19 21:16:00.726708+00:00,2017-09-28 23:52:51.689625+00:00
2895,16805,2017-08-21 22:02:08.018863+00:00,
2896,16806,2017-08-21 22:04:34.736486+00:00,
2897,16846,2017-08-22 15:31:38.270246+00:00,
2898,16849,2017-08-22 15:45:35.135676+00:00,
2899,16896,2017-08-22 23:26:16.837154+00:00,
2900,16897,2017-08-22 23:34:47.354067+00:00,2017-09-05 16:13:24.454923+00:00
2901,16883,2017-08-22 20:47:28.725444+00:00,2018-11-27 21:52:51.221320+00:00
2902,16921,2017-08-23 13:39:59.361948+00:00,
2903,16942,2017-08-23 18:12:24.772551+00:00,
2904,16976,2017-08-23 22:02:35.239986+00:00,
2905,16980,2017-08-23 22:12:10.458728+00:00,
2906,10391,2017-05-05 15:34:46.522690+00:00,2017-08-24 03:26:19.536012+00:00
2907,17033,2017-08-24 17:36:44.808226+00:00,
2908,17034,2017-08-24 17:37:31.730621+00:00,
2909,17043,2017-08-24 18:45:11.503937+00:00,
2910,16974,2017-08-23 21:30:56.680114+00:00,2017-08-29 19:06:48.184832+00:00
2911,17102,2017-08-25 16:35:36.251543+00:00,
2912,17118,2017-08-25 19:40:40.079103+00:00,
2913,17127,2017-08-25 21:51:36.614946+00:00,
2914,17143,2017-08-26 00:17:54.628896+00:00,
2915,17144,2017-08-26 00:17:56.993318+00:00,
2916,17164,2017-08-26 14:11:04.942705+00:00,
2917,17114,2017-08-25 18:29:32.453318+00:00,2017-12-02 03:07:29.850651+00:00
2918,17065,2017-08-24 22:34:21.052053+00:00,2018-06-01 18:05:08.108217+00:00
2919,17183,2017-08-26 20:07:42.154804+00:00,
2920,17206,2017-08-27 16:00:58.045866+00:00,
2921,17207,2017-08-27 16:01:25.756396+00:00,
2922,17238,2017-08-28 04:55:33.628069+00:00,
2923,17269,2017-08-28 16:34:17.046784+00:00,
2924,17273,2017-08-28 16:53:34.075857+00:00,
2925,17200,2017-08-27 05:57:57.359416+00:00,2018-04-17 15:49:10.795678+00:00
2926,17279,2017-08-28 17:33:27.590188+00:00,
2927,17293,2017-08-28 19:14:40.636919+00:00,
2928,17294,2017-08-28 19:14:44.029064+00:00,
2929,17344,2017-08-29 09:01:24.002187+00:00,
2930,17346,2017-08-29 12:34:18.036490+00:00,
2931,17310,2017-08-28 21:16:42.386568+00:00,2018-02-08 05:55:08.724283+00:00
2932,17354,2017-08-29 15:56:44.608779+00:00,
2933,12712,2017-06-19 14:52:05.559672+00:00,2017-08-29 18:22:07.595846+00:00
2934,17393,2017-08-29 22:14:46.140871+00:00,
2935,17398,2017-08-30 00:10:18.253150+00:00,
2936,17407,2017-08-30 03:35:25.674016+00:00,
2937,17432,2017-08-30 16:02:07.567533+00:00,
2938,17436,2017-08-30 16:30:32.362263+00:00,
2939,17464,2017-08-30 19:27:30.479458+00:00,
2940,17502,2017-08-31 06:22:06.227535+00:00,
2941,17499,2017-08-31 04:13:10.905820+00:00,2019-01-05 06:35:08.480970+00:00
2942,17529,2017-08-31 18:53:43.948852+00:00,
2943,17541,2017-08-31 21:50:23.628307+00:00,
2944,17546,2017-08-31 23:14:43.497560+00:00,
2945,17547,2017-08-31 23:14:49.131250+00:00,
2946,17560,2017-09-01 02:09:19.719730+00:00,
2947,17722,2017-09-04 15:09:45.568351+00:00,2017-09-04 18:59:37.726763+00:00
2948,17568,2017-09-01 04:18:21.131851+00:00,
2949,17594,2017-09-01 15:58:08.687115+00:00,
2950,17651,2017-09-02 09:01:57.671395+00:00,
2951,17673,2017-09-02 18:03:20.794999+00:00,
2952,17685,2017-09-02 23:13:34.023218+00:00,
2953,17694,2017-09-03 13:15:46.349582+00:00,
2954,17734,2017-09-04 19:00:03.436796+00:00,
2955,17744,2017-09-04 20:37:47.010821+00:00,
2956,17757,2017-09-05 00:21:26.620595+00:00,
2957,17765,2017-09-05 02:41:37.830025+00:00,
2958,14402,2017-07-17 03:07:10.961503+00:00,2017-09-05 19:33:00.159579+00:00
2959,17804,2017-09-05 20:39:13.856206+00:00,2018-02-17 20:11:02.586920+00:00
2960,17879,2017-09-06 20:10:06.355589+00:00,
2961,17303,2017-08-28 19:57:17.133212+00:00,2017-09-06 21:03:35.699563+00:00
2962,17846,2017-09-06 14:43:01.817092+00:00,2017-11-05 18:07:58.672454+00:00
2963,17837,2017-09-06 05:32:51.973483+00:00,2018-06-12 20:43:24.750747+00:00
2964,17904,2017-09-06 23:32:07.531486+00:00,2017-09-06 23:33:03.829043+00:00
2965,17912,2017-09-07 01:38:49.980542+00:00,
2966,17925,2017-09-07 07:40:01.645233+00:00,
2967,17932,2017-09-07 16:02:09.023433+00:00,
2968,15663,2017-08-04 18:51:00.270421+00:00,2017-09-07 18:08:25.167350+00:00
2969,17951,2017-09-07 18:55:47.732147+00:00,
2970,17965,2017-09-07 22:10:46.844112+00:00,
2971,17968,2017-09-07 23:06:58.599462+00:00,
2972,17903,2017-09-06 23:03:47.067823+00:00,2017-09-14 22:34:20.977235+00:00
2973,17963,2017-09-07 22:00:50.220293+00:00,2018-03-25 19:35:54.734942+00:00
2974,18001,2017-09-08 15:29:39.435454+00:00,
2975,18026,2017-09-08 23:25:38.410752+00:00,
2976,18028,2017-09-08 23:26:16.306797+00:00,
2977,18050,2017-09-09 03:46:24.008608+00:00,2017-09-09 03:47:00.445258+00:00
2978,18078,2017-09-09 17:47:02.238417+00:00,
2979,18088,2017-09-09 19:25:13.125564+00:00,
2980,18129,2017-09-11 02:18:05.403489+00:00,
2981,18141,2017-09-11 05:57:13.482592+00:00,
2982,18149,2017-09-11 13:44:41.123218+00:00,
2983,18156,2017-09-11 14:23:14.738771+00:00,
2984,18158,2017-09-11 14:30:23.134958+00:00,
2985,18079,2017-09-09 17:48:26.285121+00:00,2017-09-25 02:02:50.604950+00:00
2986,18169,2017-09-11 15:38:13.092960+00:00,
2987,18172,2017-09-11 16:09:41.014435+00:00,
2988,18178,2017-09-11 17:14:05.885343+00:00,
2989,18194,2017-09-11 19:42:23.715242+00:00,
2990,18248,2017-09-12 16:13:41.133576+00:00,
2991,18180,2017-09-11 18:03:09.168364+00:00,2018-03-13 16:12:24.351515+00:00
2992,18241,2017-09-12 14:00:31.188605+00:00,2018-09-10 18:25:16.820515+00:00
2993,18272,2017-09-12 20:41:49.072115+00:00,
2994,18285,2017-09-12 22:52:05.542169+00:00,
2995,18305,2017-09-13 00:14:51.225774+00:00,
2996,18318,2017-09-13 03:28:33.759854+00:00,
2997,18323,2017-09-13 05:20:07.624919+00:00,
2998,18282,2017-09-12 22:40:38.464477+00:00,2017-10-17 22:13:30.902701+00:00
2999,18336,2017-09-13 14:49:24.548811+00:00,2017-11-09 18:28:02.094065+00:00
3000,18370,2017-09-13 20:47:36.730913+00:00,
3001,18390,2017-09-14 00:54:17.765513+00:00,
3002,18427,2017-09-14 20:42:32.715449+00:00,
3003,18436,2017-09-14 22:29:03.738228+00:00,
3004,18437,2017-09-14 22:35:41.330370+00:00,2017-10-05 20:26:52.831381+00:00
3005,18493,2017-09-15 19:16:25.753241+00:00,
3006,18504,2017-09-15 19:39:53.406113+00:00,
3007,18507,2017-09-15 19:47:45.577353+00:00,
3008,18527,2017-09-15 21:40:55.899695+00:00,
3009,18542,2017-09-16 14:17:04.540085+00:00,
3010,18511,2017-09-15 20:01:26.018620+00:00,2018-03-14 00:26:28.097648+00:00
3011,18462,2017-09-15 14:16:38.547161+00:00,2019-01-03 00:58:47.705010+00:00
3012,17671,2017-09-02 17:58:05.409642+00:00,2017-09-17 15:27:30.474026+00:00
3013,18609,2017-09-18 17:13:26.541733+00:00,
3014,18632,2017-09-18 20:00:07.990091+00:00,
3015,18628,2017-09-18 19:11:42.856444+00:00,2017-10-24 15:34:14.972971+00:00
3016,19240,2017-09-29 18:42:44.196015+00:00,2017-11-17 22:44:51.148882+00:00
3017,18615,2017-09-18 17:53:24.962639+00:00,2017-11-21 20:06:39.440077+00:00
3018,18596,2017-09-18 13:28:26.329847+00:00,2018-03-14 00:22:32.022932+00:00
3019,18645,2017-09-18 23:47:16.714475+00:00,
3020,18680,2017-09-19 18:33:23.572744+00:00,
3021,18691,2017-09-19 20:46:29.217900+00:00,
3022,18698,2017-09-19 21:30:06.799271+00:00,
3023,18726,2017-09-20 06:16:18.473839+00:00,2017-10-07 07:11:56.506642+00:00
3024,18661,2017-09-19 14:59:42.615945+00:00,2018-10-21 14:16:58.973653+00:00
3025,18787,2017-09-20 21:52:21.489910+00:00,
3026,18790,2017-09-20 22:58:29.103438+00:00,
3027,18794,2017-09-20 23:19:47.311430+00:00,2017-09-27 23:11:29.068061+00:00
3028,18741,2017-09-20 15:45:22.415274+00:00,2018-03-05 03:07:45.384805+00:00
3029,18758,2017-09-20 17:39:35.429709+00:00,2018-06-06 00:03:21.418266+00:00
3030,18809,2017-09-21 03:29:46.540228+00:00,
3031,18886,2017-09-22 05:53:36.982585+00:00,
3032,18849,2017-09-21 20:13:32.673956+00:00,2019-03-19 19:53:04.899334+00:00
3033,18892,2017-09-22 15:01:33.450176+00:00,
3034,18982,2017-09-25 16:07:48.095335+00:00,
3035,18965,2017-09-25 07:20:57.531620+00:00,2018-03-08 15:15:51.514359+00:00
3036,18972,2017-09-25 14:35:12.966154+00:00,2018-05-30 16:31:47.831198+00:00
3037,18911,2017-09-22 21:03:47.163390+00:00,2018-11-01 20:53:52.235180+00:00
3038,19073,2017-09-27 00:41:17.373621+00:00,
3039,19011,2017-09-25 22:51:55.160292+00:00,2018-09-28 23:00:06.691498+00:00
3040,19126,2017-09-27 20:33:49.319412+00:00,
3041,19142,2017-09-27 23:08:17.183076+00:00,
3042,19237,2017-09-29 18:35:44.307552+00:00,
3043,19109,2017-09-27 19:35:39.279074+00:00,2017-10-25 21:32:27.238078+00:00
3044,19167,2017-09-28 15:35:13.003651+00:00,
3045,19193,2017-09-28 23:01:27.497367+00:00,
3046,19229,2017-09-29 17:16:45.566763+00:00,
3047,19233,2017-09-29 18:05:26.459375+00:00,
3048,19249,2017-09-29 19:13:41.751121+00:00,
3049,19289,2017-09-30 23:30:11.991637+00:00,
3050,19297,2017-10-01 02:34:53.945540+00:00,
3051,19371,2017-10-02 19:38:44.118744+00:00,
3052,19381,2017-10-02 20:54:41.056820+00:00,
3053,19013,2017-09-25 23:10:59.946166+00:00,2017-10-02 22:07:39.499538+00:00
3054,19350,2017-10-02 16:16:42.889812+00:00,2018-01-28 02:40:28.900338+00:00
3055,19361,2017-10-02 18:02:43.797531+00:00,2018-02-05 19:30:52.554132+00:00
3056,19411,2017-10-03 04:19:12.115957+00:00,
3057,19412,2017-10-03 04:20:05.206324+00:00,
3058,19463,2017-10-04 14:35:11.828123+00:00,
3059,19474,2017-10-04 17:18:28.454160+00:00,
3060,19433,2017-10-03 20:57:49.462422+00:00,2017-10-20 01:42:54.060893+00:00
3061,19504,2017-10-04 23:58:41.743867+00:00,
3062,19525,2017-10-05 14:20:31.319449+00:00,
3063,19535,2017-10-05 17:03:12.143883+00:00,
3064,17526,2017-08-31 18:22:42.186011+00:00,2017-10-05 19:26:55.766452+00:00
3065,19485,2017-10-04 19:28:04.600722+00:00,2017-11-02 20:54:50.893444+00:00
3066,13015,2017-06-23 15:09:30.261093+00:00,2017-10-05 20:37:59.996315+00:00
3067,19567,2017-10-05 21:52:52.841660+00:00,
3068,19582,2017-10-06 03:35:11.173536+00:00,
3069,19617,2017-10-06 18:28:11.319595+00:00,
3070,19618,2017-10-06 19:30:22.873910+00:00,
3071,19644,2017-10-07 19:03:01.609517+00:00,
3072,19684,2017-10-09 14:19:06.271340+00:00,
3073,19715,2017-10-09 17:50:29.664022+00:00,
3074,19758,2017-10-10 15:59:13.651949+00:00,
3075,19761,2017-10-10 16:54:09.950209+00:00,
3076,19797,2017-10-11 16:02:32.531988+00:00,
3077,19805,2017-10-11 17:21:47.736246+00:00,2017-11-13 19:17:20.739602+00:00
3078,19432,2017-10-03 20:57:23.166644+00:00,2017-10-12 04:15:30.093166+00:00
3079,19938,2017-10-13 16:11:53.093498+00:00,
3080,19882,2017-10-12 17:46:43.946695+00:00,2017-11-13 20:41:21.527062+00:00
3081,19960,2017-10-13 21:22:31.726371+00:00,
3082,19991,2017-10-14 17:02:30.971177+00:00,
3083,18971,2017-09-25 13:43:57.241166+00:00,2017-10-15 01:42:11.422953+00:00
3084,8831,2017-03-26 19:39:04.313382+00:00,2017-10-15 23:06:01.968483+00:00
3085,20354,2017-10-21 01:46:38.374009+00:00,2017-10-21 01:47:05.024228+00:00
3086,19958,2017-10-13 20:06:58.167983+00:00,2017-12-30 21:57:11.305574+00:00
3087,19957,2017-10-13 20:06:02.620381+00:00,2018-05-07 20:55:38.014132+00:00
3088,19948,2017-10-13 17:39:18.092538+00:00,2018-10-30 18:00:17.495326+00:00
3089,20002,2017-10-15 13:33:51.872271+00:00,2019-02-15 17:09:11.504338+00:00
3090,20024,2017-10-16 00:59:03.644385+00:00,
3091,20049,2017-10-16 16:15:15.539037+00:00,
3092,20094,2017-10-17 04:37:44.316738+00:00,
3093,20061,2017-10-16 18:30:06.040909+00:00,2018-01-11 17:06:59.424498+00:00
3094,20126,2017-10-17 22:17:56.630792+00:00,
3095,11875,2017-06-05 18:21:43.672315+00:00,2017-10-18 00:28:51.582732+00:00
3096,20132,2017-10-18 00:40:10.846772+00:00,
3097,20169,2017-10-18 18:58:05.810793+00:00,
3098,20357,2017-10-21 05:33:32.022239+00:00,2018-01-12 06:55:20.811214+00:00
3099,14676,2017-07-20 06:05:33.347137+00:00,2017-10-19 06:49:35.018927+00:00
3100,20233,2017-10-19 15:57:08.944537+00:00,
3101,20264,2017-10-19 23:12:17.895081+00:00,
3102,20311,2017-10-20 17:59:49.070452+00:00,
3103,20325,2017-10-20 18:20:04.431516+00:00,2018-03-20 03:19:14.625653+00:00
3104,18131,2017-09-11 02:27:37.656904+00:00,2017-10-21 06:25:48.892249+00:00
3105,20360,2017-10-21 15:47:56.682147+00:00,
3106,20368,2017-10-21 19:47:44.632355+00:00,
3107,16596,2017-08-18 03:27:44.809494+00:00,2017-10-22 21:28:16.655686+00:00
3108,20418,2017-10-23 16:52:59.860863+00:00,
3109,20414,2017-10-23 16:31:03.936323+00:00,2018-02-17 21:11:07.766594+00:00
3110,20359,2017-10-21 14:19:25.768577+00:00,2018-07-31 01:42:53.067166+00:00
3111,20412,2017-10-23 16:10:57.278800+00:00,2018-11-30 00:29:04.667934+00:00
3112,20438,2017-10-23 20:20:16.442460+00:00,
3113,20440,2017-10-23 20:36:53.447220+00:00,
3114,11032,2017-05-19 21:03:04.526503+00:00,2017-10-24 06:46:41.566189+00:00
3115,20481,2017-10-24 18:13:34.925236+00:00,
3116,20484,2017-10-24 19:07:15.349500+00:00,
3117,20511,2017-10-25 02:33:41.476102+00:00,
3118,20518,2017-10-25 06:30:46.982033+00:00,
3119,20541,2017-10-25 17:14:55.011343+00:00,
3120,20583,2017-10-26 00:45:57.580873+00:00,
3121,20605,2017-10-26 16:05:01.196925+00:00,
3122,20631,2017-10-26 20:59:57.654904+00:00,
3123,20682,2017-10-27 16:39:22.342194+00:00,
3124,20691,2017-10-27 19:37:20.479018+00:00,
3125,20602,2017-10-26 07:09:45.608181+00:00,2017-11-13 20:26:49.959351+00:00
3126,20720,2017-10-28 16:13:49.859784+00:00,
3127,20729,2017-10-28 23:19:19.879403+00:00,
3128,20730,2017-10-28 23:19:51.912345+00:00,
3129,20794,2017-10-30 17:56:13.748971+00:00,
3130,20705,2017-10-27 21:12:54.932314+00:00,2017-11-13 20:42:04.652359+00:00
3131,20833,2017-10-30 22:49:19.746457+00:00,
3132,20842,2017-10-31 02:00:10.107392+00:00,
3133,20828,2017-10-30 22:02:01.460908+00:00,2017-11-01 21:41:40.569343+00:00
3134,20877,2017-10-31 21:30:24.138400+00:00,
3135,20940,2017-11-01 21:05:59.850082+00:00,
3136,21024,2017-11-03 00:28:55.910077+00:00,
3137,20988,2017-11-02 18:30:31.107597+00:00,
3138,21007,2017-11-02 21:04:45.624510+00:00,2017-11-09 21:24:18.192386+00:00
3139,21085,2017-11-03 20:39:46.429935+00:00,
3140,21112,2017-11-04 16:25:52.820514+00:00,
3141,21123,2017-11-04 20:22:39.146259+00:00,
3142,21146,2017-11-05 23:26:46.001172+00:00,
3143,21265,2017-11-07 22:08:40.220179+00:00,
3144,20109,2017-10-17 18:40:05.520480+00:00,2017-11-07 23:13:16.121015+00:00
3145,21287,2017-11-08 00:28:43.635373+00:00,2017-11-08 00:29:47.817158+00:00
3146,21291,2017-11-08 01:30:47.641407+00:00,
3147,21262,2017-11-07 22:03:40.048707+00:00,2018-02-20 19:09:03.840406+00:00
3148,21345,2017-11-08 19:19:19.677942+00:00,
3149,21346,2017-11-08 19:51:26.034533+00:00,
3150,8705,2017-03-22 20:44:31.628878+00:00,2017-11-09 18:10:55.433718+00:00
3151,21443,2017-11-10 05:40:33.472355+00:00,
3152,21448,2017-11-10 14:12:39.869928+00:00,
3153,21403,2017-11-09 18:48:59.611216+00:00,2018-01-09 17:36:31.391200+00:00
3154,21452,2017-11-10 16:14:48.313875+00:00,2018-02-16 03:46:46.119360+00:00
3155,21416,2017-11-09 21:26:44.430887+00:00,2018-05-14 14:27:34.388248+00:00
3156,21469,2017-11-10 17:29:28.090573+00:00,
3157,21470,2017-11-10 17:55:36.669701+00:00,
3158,21481,2017-11-10 19:05:13.433292+00:00,
3159,21484,2017-11-10 19:15:02.745310+00:00,
3160,21510,2017-11-10 23:33:44.646663+00:00,
3161,21524,2017-11-11 19:00:25.233641+00:00,
3162,21525,2017-11-11 19:00:44.012654+00:00,
3163,21558,2017-11-13 01:07:26.833378+00:00,
3164,21490,2017-11-10 19:28:39.458658+00:00,2017-11-14 06:24:30.370138+00:00
3165,21537,2017-11-12 05:11:14.421859+00:00,2018-02-14 22:43:49.619897+00:00
3166,8792,2017-03-25 12:59:31.280452+00:00,2017-11-13 19:03:33.679191+00:00
3167,21611,2017-11-13 17:27:39.412269+00:00,2018-02-06 21:36:48.414770+00:00
3168,21638,2017-11-13 19:50:38.669876+00:00,2018-03-05 19:12:37.235183+00:00
3169,21684,2017-11-14 03:42:56.682310+00:00,
3170,21672,2017-11-14 01:26:56.452637+00:00,2018-01-29 04:45:00.891747+00:00
3171,21714,2017-11-14 19:39:35.807256+00:00,2018-02-22 00:54:18.079800+00:00
3172,21700,2017-11-14 14:59:20.636730+00:00,2018-03-26 15:04:42.015653+00:00
3173,21804,2017-11-16 00:31:02.957731+00:00,
3174,21826,2017-11-16 06:17:36.794465+00:00,
3175,21157,2017-11-06 05:33:44.867411+00:00,2017-11-16 19:16:07.657595+00:00
3176,21873,2017-11-17 01:08:09.093681+00:00,
3177,21907,2017-11-17 18:19:24.999742+00:00,
3178,21949,2017-11-19 02:42:36.225918+00:00,2017-11-19 03:38:54.100797+00:00
3179,10213,2017-05-02 00:19:50.656869+00:00,2017-11-19 05:46:13.851567+00:00
3180,22124,2017-11-21 23:02:34.879851+00:00,2018-01-09 18:58:27.475805+00:00
3181,21935,2017-11-18 20:52:26.095593+00:00,2018-02-22 04:18:36.005384+00:00
3182,22063,2017-11-20 23:24:07.369894+00:00,
3183,22121,2017-11-21 22:57:51.801392+00:00,
3184,22065,2017-11-20 23:45:55.433062+00:00,2018-01-02 15:30:20.748850+00:00
3185,22132,2017-11-22 07:05:19.063027+00:00,
3186,22146,2017-11-22 18:55:15.543547+00:00,
3187,22161,2017-11-23 02:23:34.652332+00:00,
3188,22168,2017-11-23 06:15:39.246430+00:00,
3189,22177,2017-11-24 00:45:06.634331+00:00,
3190,22216,2017-11-24 19:44:25.516194+00:00,
3191,22178,2017-11-24 05:07:16.098292+00:00,2018-03-07 22:46:29.057391+00:00
3192,22281,2017-11-27 05:06:59.059829+00:00,
3193,22300,2017-11-27 16:45:54.982261+00:00,
3194,22376,2017-11-28 19:02:15.602659+00:00,
3195,22385,2017-11-28 20:59:29.725295+00:00,
3196,22412,2017-11-29 06:12:59.007883+00:00,
3197,22413,2017-11-29 14:24:12.745603+00:00,
3198,22415,2017-11-29 16:14:10.590836+00:00,
3199,22417,2017-11-29 16:22:46.282490+00:00,
3200,22338,2017-11-27 22:10:09.831835+00:00,2018-03-22 05:33:03.621583+00:00
3201,22530,2017-12-01 06:13:27.702069+00:00,
3202,22443,2017-11-29 21:12:04.054250+00:00,2018-06-12 20:16:35.587133+00:00
3203,22560,2017-12-01 20:46:33.579673+00:00,
3204,22574,2017-12-01 21:07:06.821874+00:00,
3205,22577,2017-12-01 21:15:52.901671+00:00,
3206,22518,2017-12-01 02:56:36.486395+00:00,2018-04-19 18:39:06.090580+00:00
3207,22541,2017-12-01 17:06:27.991482+00:00,2018-07-10 20:29:37.438179+00:00
3208,22606,2017-12-02 10:45:39.070908+00:00,
3209,22615,2017-12-02 21:02:06.167204+00:00,2017-12-02 21:03:04.086718+00:00
3210,22617,2017-12-02 21:04:22.040918+00:00,
3211,22660,2017-12-04 14:57:35.166070+00:00,
3212,22663,2017-12-04 15:42:32.409051+00:00,
3213,22666,2017-12-04 16:06:00.859603+00:00,
3214,22616,2017-12-02 21:03:29.667861+00:00,2018-03-09 21:23:15.018290+00:00
3215,22697,2017-12-04 19:55:03.283647+00:00,
3216,22704,2017-12-04 20:47:56.084954+00:00,
3217,22717,2017-12-04 23:39:19.116819+00:00,
3218,22737,2017-12-05 06:02:26.409679+00:00,
3219,22753,2017-12-05 17:23:30.531275+00:00,
3220,22764,2017-12-05 21:13:56.444361+00:00,2018-05-15 18:16:27.847723+00:00
3221,22775,2017-12-05 23:43:10.654138+00:00,
3222,22781,2017-12-06 02:13:24.704330+00:00,
3223,22782,2017-12-06 02:13:55.987492+00:00,
3224,22799,2017-12-06 16:13:06.679262+00:00,
3225,22807,2017-12-06 17:40:30.165940+00:00,
3226,22826,2017-12-06 22:05:31.533967+00:00,
3227,22860,2017-12-07 14:51:10.860892+00:00,
3228,22891,2017-12-08 01:25:19.715225+00:00,
3229,22903,2017-12-08 15:41:26.210624+00:00,
3230,22916,2017-12-08 18:17:15.189708+00:00,
3231,22986,2017-12-10 22:48:04.891590+00:00,
3232,23055,2017-12-11 23:01:19.765045+00:00,
3233,23090,2017-12-12 17:18:20.322513+00:00,
3234,23122,2017-12-13 14:41:33.483566+00:00,
3235,23140,2017-12-13 18:19:30.798194+00:00,
3236,23149,2017-12-13 21:43:00.181012+00:00,
3237,23157,2017-12-13 23:54:11.822104+00:00,
3238,23159,2017-12-14 00:05:21.899435+00:00,
3239,23162,2017-12-14 02:09:31.943652+00:00,
3240,23163,2017-12-14 02:09:50.146889+00:00,
3241,23166,2017-12-14 03:12:08.289765+00:00,
3242,22564,2017-12-01 20:53:01.797655+00:00,2017-12-15 01:19:09.987017+00:00
3243,23210,2017-12-15 02:24:27.211539+00:00,
3244,21839,2017-11-16 16:03:32.001806+00:00,2017-12-15 03:51:46.755495+00:00
3245,23215,2017-12-15 03:54:44.418596+00:00,
3246,23187,2017-12-14 17:24:18.240949+00:00,2018-10-18 23:18:10.285279+00:00
3247,19257,2017-09-29 20:37:06.202771+00:00,2017-12-18 17:02:36.649215+00:00
3248,23298,2017-12-18 04:27:40.348431+00:00,2018-03-06 05:27:56.275015+00:00
3249,23331,2017-12-18 19:58:24.441581+00:00,
3250,23343,2017-12-18 22:15:52.409884+00:00,
3251,23400,2017-12-21 02:46:57.431044+00:00,
3252,14309,2017-07-14 21:15:41.033165+00:00,2017-12-25 05:41:51.189353+00:00
3253,23498,2017-12-26 00:18:29.248719+00:00,
